Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,Earnings_per_Project,Is_Expert,Region_Short,Job_Range_Label,Hourly_Band,High_Earner,Client_Tier
551,Customer Support,PeoplePerHour,Intermediate,Middle East,Crypto,97,9047,62.24,76.01,4.66,12,Fixed,39.4,440,93.26804123711341,False,Other,10–99,30$+,True,High
552,App Development,Fiverr,Beginner,USA,PayPal,69,3224,65.81,92.61,4.53,41,Fixed,50.49,77,46.72463768115942,False,Other,10–99,30$+,False,High
553,Digital Marketing,Fiverr,Expert,UK,Crypto,14,6035,30.82,77.6,4.15,87,Fixed,68.28,111,431.07142857142856,True,Other,10–99,30$+,False,Mid
554,SEO,Fiverr,Intermediate,USA,Bank Transfer,282,932,43.13,78.05,4.91,48,Hourly,66.29,22,3.3049645390070923,False,Other,100+,30$+,False,High
555,App Development,Fiverr,Intermediate,Europe,PayPal,90,9073,8.55,93.83,3.4,82,Hourly,70.65,374,100.81111111111112,False,Other,10–99,<10$,True,Mid
556,Data Entry,Upwork,Beginner,Europe,Crypto,30,3221,78.03,70.17,3.22,64,Fixed,14.17,115,107.36666666666666,False,Other,10–99,30$+,False,Mid
557,Digital Marketing,Toptal,Expert,Asia,Crypto,222,2090,84.52,56.7,4.71,16,Fixed,58.44,141,9.414414414414415,True,Other,100+,30$+,False,High
558,App Development,PeoplePerHour,Beginner,Asia,Mobile Banking,99,6782,23.93,51.44,3.88,80,Hourly,19.8,479,68.5050505050505,False,Other,10–99,10$–30$,False,Mid
559,App Development,Toptal,Beginner,Australia,Crypto,248,9836,24.14,87.76,4.69,23,Hourly,39.11,196,39.66129032258065,False,Other,100+,10$–30$,True,High
560,Data Entry,Upwork,Expert,UK,PayPal,111,6422,8.99,81.02,4.79,86,Fixed,48.4,277,57.85585585585586,True,Other,100+,<10$,False,High
561,Content Writing,Upwork,Expert,Europe,Crypto,252,9868,97.19,85.2,3.12,39,Hourly,38.19,27,39.15873015873016,True,Other,100+,30$+,True,Mid
562,Content Writing,Upwork,Expert,Middle East,Bank Transfer,18,6035,81.68,60.65,4.77,33,Hourly,46.37,298,335.27777777777777,True,Other,10–99,30$+,False,High
563,App Development,Upwork,Intermediate,Canada,Mobile Banking,165,7612,39.27,56.82,3.9,24,Hourly,79.76,75,46.13333333333333,False,North America,100+,30$+,True,Mid
564,Content Writing,Fiverr,Intermediate,Canada,PayPal,75,5950,50.78,50.73,4.02,61,Fixed,19.47,17,79.33333333333333,False,North America,10–99,30$+,False,Mid
565,Graphic Design,Toptal,Expert,Canada,PayPal,156,8015,32.74,67.53,4.25,55,Hourly,57.28,99,51.37820512820513,True,North America,100+,30$+,True,Mid
566,Data Entry,Freelancer,Intermediate,Asia,Crypto,79,5366,61.74,79.5,4.85,61,Hourly,37.72,478,67.92405063291139,False,Other,10–99,30$+,False,High
567,Graphic Design,PeoplePerHour,Beginner,Middle East,Bank Transfer,219,8515,73.14,69.61,3.04,84,Hourly,19.31,460,38.881278538812786,False,Other,100+,30$+,True,Mid
568,Digital Marketing,Upwork,Expert,USA,Mobile Banking,55,639,47.5,71.87,3.95,40,Hourly,21.11,467,11.618181818181819,True,Other,10–99,30$+,False,Mid
569,Graphic Design,Toptal,Beginner,Middle East,PayPal,147,8824,87.99,95.21,4.38,58,Fixed,76.45,123,60.02721088435374,False,Other,100+,30$+,True,Mid
570,Digital Marketing,Upwork,Expert,USA,Mobile Banking,40,5113,54.12,67.41,4.45,72,Hourly,71.57,364,127.825,True,Other,10–99,30$+,False,Mid
571,App Development,Upwork,Beginner,Canada,Crypto,171,3683,18.7,75.7,4.39,74,Hourly,73.49,291,21.538011695906434,False,North America,100+,10$–30$,False,Mid
572,Digital Marketing,Upwork,Expert,Australia,Bank Transfer,240,2040,64.12,89.18,3.27,1,Hourly,79.41,124,8.5,True,Other,100+,30$+,False,Mid
573,Digital Marketing,Upwork,Beginner,Australia,Crypto,264,6565,48.91,69.83,3.6,85,Fixed,24.58,6,24.867424242424242,False,Other,100+,30$+,False,Mid
574,SEO,Upwork,Expert,USA,Mobile Banking,196,1308,93.89,81.1,3.72,25,Fixed,34.88,22,6.673469387755102,True,Other,100+,30$+,False,Mid
575,Graphic Design,PeoplePerHour,Expert,Canada,Crypto,206,2916,42.23,93.12,4.61,53,Fixed,56.85,161,14.155339805825243,True,North America,100+,30$+,False,High
576,SEO,Toptal,Intermediate,Middle East,Mobile Banking,266,3788,43.27,97.48,3.56,61,Hourly,43.87,116,14.240601503759398,False,Other,100+,30$+,False,Mid
577,App Development,Upwork,Beginner,Australia,PayPal,189,621,66.82,57.35,3.42,46,Hourly,39.29,369,3.2857142857142856,False,Other,100+,30$+,False,Mid
578,Data Entry,Upwork,Intermediate,USA,PayPal,162,8786,55.06,96.33,4.91,74,Hourly,35.05,351,54.23456790123457,False,Other,100+,30$+,True,High
579,Graphic Design,Upwork,Beginner,Middle East,Crypto,250,4272,40.57,74.61,3.02,60,Fixed,51.56,20,17.088,False,Other,100+,30$+,False,Mid
580,Data Entry,Upwork,Intermediate,Canada,PayPal,114,687,99.03,62.91,5.0,51,Hourly,50.29,251,6.026315789473684,False,North America,100+,30$+,False,High
581,Data Entry,Fiverr,Expert,UK,Mobile Banking,103,8282,33.71,72.96,4.35,73,Hourly,21.3,325,80.40776699029126,True,Other,100+,30$+,True,Mid
582,Digital Marketing,Fiverr,Intermediate,Canada,PayPal,245,4932,31.37,99.0,4.66,84,Fixed,43.02,463,20.13061224489796,False,North America,100+,30$+,False,High
583,Customer Support,Freelancer,Intermediate,Asia,Bank Transfer,206,4442,87.12,74.63,3.59,48,Hourly,48.74,482,21.563106796116504,False,Other,100+,30$+,False,Mid
584,Graphic Design,Upwork,Expert,Canada,Bank Transfer,126,9862,5.32,66.44,3.03,84,Hourly,49.92,430,78.26984126984127,True,North America,100+,<10$,True,Mid
585,Data Entry,Freelancer,Intermediate,Middle East,Crypto,121,3722,24.12,81.67,4.48,40,Fixed,24.71,308,30.760330578512395,False,Other,100+,10$–30$,False,Mid
586,Customer Support,PeoplePerHour,Expert,Middle East,Crypto,100,9541,61.09,62.01,4.67,7,Fixed,61.96,83,95.41,True,Other,100+,30$+,True,High
587,Content Writing,Freelancer,Beginner,Europe,Crypto,238,7307,20.43,53.79,4.48,75,Fixed,11.76,361,30.701680672268907,False,Other,100+,10$–30$,False,Mid
588,Data Entry,Toptal,Intermediate,Europe,Crypto,71,4761,98.65,56.44,3.29,85,Fixed,34.84,40,67.05633802816901,False,Other,10–99,30$+,False,Mid
589,Content Writing,Fiverr,Expert,Middle East,Mobile Banking,222,5693,49.1,56.4,4.51,19,Fixed,64.61,202,25.644144144144143,True,Other,100+,30$+,False,High
590,Graphic Design,Fiverr,Expert,Middle East,Mobile Banking,19,209,61.75,57.6,4.54,15,Hourly,49.47,415,11.0,True,Other,10–99,30$+,False,High
591,App Development,Upwork,Intermediate,UK,Bank Transfer,277,9973,20.24,56.94,4.32,70,Fixed,28.28,127,36.00361010830325,False,Other,100+,10$–30$,True,Mid
592,SEO,Upwork,Beginner,UK,Mobile Banking,223,5988,32.49,82.04,4.53,61,Hourly,58.65,141,26.85201793721973,False,Other,100+,30$+,False,High
593,Graphic Design,PeoplePerHour,Intermediate,Canada,PayPal,278,9974,63.39,59.09,4.69,56,Hourly,49.72,343,35.87769784172662,False,North America,100+,30$+,True,High
594,SEO,PeoplePerHour,Expert,Asia,Bank Transfer,151,630,57.21,67.28,4.23,10,Fixed,65.74,491,4.172185430463577,True,Other,100+,30$+,False,Mid
595,SEO,Toptal,Beginner,Australia,Crypto,156,8461,79.51,94.84,3.18,46,Fixed,61.45,102,54.23717948717949,False,Other,100+,30$+,True,Mid
596,Graphic Design,Upwork,Intermediate,Asia,Crypto,19,7636,30.58,73.7,3.98,80,Hourly,52.71,106,401.89473684210526,False,Other,10–99,30$+,True,Mid
597,Data Entry,Upwork,Expert,UK,Mobile Banking,88,4524,67.09,83.38,3.16,75,Hourly,44.17,478,51.40909090909091,True,Other,10–99,30$+,False,Mid
598,Web Development,PeoplePerHour,Intermediate,Canada,Bank Transfer,196,9991,32.64,58.62,3.82,57,Hourly,19.32,16,50.974489795918366,False,North America,100+,30$+,True,Mid
599,Data Entry,PeoplePerHour,Beginner,Asia,Mobile Banking,45,7123,60.74,59.61,3.81,35,Fixed,28.29,24,158.2888888888889,False,Other,10–99,30$+,False,Mid
600,Data Entry,PeoplePerHour,Beginner,USA,Mobile Banking,265,9712,62.48,52.04,3.13,72,Hourly,39.34,63,36.64905660377359,False,Other,100+,30$+,True,Mid
601,App Development,Fiverr,Beginner,Europe,Mobile Banking,140,5109,16.57,58.45,3.7,3,Fixed,51.95,456,36.49285714285714,False,Other,100+,10$–30$,False,Mid
602,Digital Marketing,Freelancer,Beginner,Asia,Bank Transfer,282,4378,57.12,63.93,3.22,66,Hourly,45.96,341,15.52482269503546,False,Other,100+,30$+,False,Mid
603,Digital Marketing,Freelancer,Beginner,Australia,Crypto,110,1444,6.13,58.85,4.62,53,Hourly,30.17,374,13.127272727272727,False,Other,100+,<10$,False,High
604,Data Entry,Upwork,Intermediate,Canada,PayPal,11,971,52.62,54.44,4.9,78,Hourly,10.45,236,88.27272727272727,False,North America,10–99,30$+,False,High
605,Content Writing,Fiverr,Beginner,Asia,Crypto,34,2823,71.26,56.03,3.14,52,Fixed,44.74,175,83.02941176470588,False,Other,10–99,30$+,False,Mid
606,App Development,PeoplePerHour,Beginner,Middle East,Bank Transfer,130,4512,11.92,73.04,4.91,53,Fixed,29.99,290,34.707692307692305,False,Other,100+,10$–30$,False,High
607,SEO,Upwork,Expert,USA,Crypto,83,4626,94.18,60.32,4.05,54,Hourly,61.42,292,55.734939759036145,True,Other,10–99,30$+,False,Mid
608,Customer Support,Fiverr,Beginner,Europe,Crypto,71,3484,48.58,68.21,3.6,47,Hourly,11.68,310,49.070422535211264,False,Other,10–99,30$+,False,Mid
609,Digital Marketing,Toptal,Expert,USA,PayPal,27,6783,94.15,75.17,3.15,3,Hourly,50.94,400,251.22222222222223,True,Other,10–99,30$+,False,Mid
610,Data Entry,Fiverr,Expert,Canada,Crypto,193,9360,15.2,84.52,4.0,65,Fixed,75.9,155,48.49740932642487,True,North America,100+,10$–30$,True,Mid
611,App Development,Upwork,Expert,UK,Crypto,78,1915,95.24,51.97,4.59,15,Fixed,22.21,384,24.55128205128205,True,Other,10–99,30$+,False,High
612,Web Development,Freelancer,Intermediate,Europe,Crypto,9,774,15.37,89.97,4.41,84,Fixed,43.02,52,86.0,False,Other,<10,10$–30$,False,Mid
613,Content Writing,PeoplePerHour,Intermediate,USA,Mobile Banking,86,761,48.84,81.4,3.1,86,Fixed,16.4,72,8.848837209302326,False,Other,10–99,30$+,False,Mid
614,Graphic Design,Toptal,Expert,UK,Bank Transfer,29,7760,94.11,54.09,3.15,34,Fixed,53.8,182,267.58620689655174,True,Other,10–99,30$+,True,Mid
615,Data Entry,Fiverr,Intermediate,Australia,Bank Transfer,268,5130,27.11,93.68,3.81,50,Hourly,48.54,368,19.14179104477612,False,Other,100+,10$–30$,False,Mid
616,App Development,Upwork,Beginner,Canada,PayPal,6,440,8.3,96.04,3.59,33,Hourly,38.52,188,73.33333333333333,False,North America,<10,<10$,False,Mid
617,Data Entry,Upwork,Intermediate,Canada,Mobile Banking,282,9312,80.35,53.05,3.46,73,Hourly,46.5,12,33.02127659574468,False,North America,100+,30$+,True,Mid
618,Customer Support,PeoplePerHour,Beginner,Europe,Mobile Banking,228,4537,61.61,63.84,3.56,3,Fixed,72.76,46,19.899122807017545,False,Other,100+,30$+,False,Mid
619,SEO,Upwork,Beginner,USA,Crypto,76,8166,53.82,90.31,4.61,2,Hourly,23.74,447,107.44736842105263,False,Other,10–99,30$+,True,High
620,Content Writing,Upwork,Intermediate,Australia,Bank Transfer,72,6797,8.26,87.41,4.86,4,Fixed,11.58,159,94.40277777777777,False,Other,10–99,<10$,False,High
621,Digital Marketing,PeoplePerHour,Intermediate,Middle East,PayPal,98,6116,67.06,59.23,3.81,16,Fixed,70.32,283,62.40816326530612,False,Other,10–99,30$+,False,Mid
622,Digital Marketing,Toptal,Expert,Europe,Mobile Banking,23,4544,21.3,60.47,4.81,54,Hourly,50.4,52,197.56521739130434,True,Other,10–99,10$–30$,False,High
623,Digital Marketing,Freelancer,Intermediate,Middle East,Crypto,132,3622,93.46,68.52,3.64,33,Hourly,72.35,286,27.439393939393938,False,Other,100+,30$+,False,Mid
624,Customer Support,Freelancer,Intermediate,Europe,PayPal,86,7819,70.14,74.23,3.95,9,Fixed,51.79,7,90.9186046511628,False,Other,10–99,30$+,True,Mid
625,Graphic Design,Fiverr,Intermediate,USA,Mobile Banking,258,2361,72.17,80.91,3.45,57,Fixed,66.71,71,9.151162790697674,False,Other,100+,30$+,False,Mid
626,App Development,Toptal,Beginner,Australia,PayPal,225,6823,27.1,68.45,4.28,40,Hourly,40.08,379,30.324444444444445,False,Other,100+,10$–30$,False,Mid
627,Content Writing,Fiverr,Beginner,USA,Mobile Banking,101,6955,88.67,73.13,4.96,52,Fixed,62.49,97,68.86138613861387,False,Other,100+,30$+,False,High
628,Content Writing,Freelancer,Beginner,Canada,PayPal,56,3692,56.08,87.37,4.21,82,Fixed,73.91,86,65.92857142857143,False,North America,10–99,30$+,False,Mid
629,Digital Marketing,PeoplePerHour,Expert,Middle East,Mobile Banking,179,6388,86.42,51.83,3.72,16,Fixed,50.05,329,35.687150837988824,True,Other,100+,30$+,False,Mid
630,Digital Marketing,Upwork,Expert,UK,Mobile Banking,186,2659,30.74,62.62,4.3,8,Hourly,22.65,100,14.295698924731182,True,Other,100+,30$+,False,Mid
631,SEO,Freelancer,Expert,Asia,PayPal,119,9672,76.77,85.67,3.25,87,Fixed,28.82,495,81.27731092436974,True,Other,100+,30$+,True,Mid
632,Customer Support,Toptal,Beginner,Canada,Mobile Banking,5,6290,59.58,94.76,4.78,60,Fixed,23.91,280,1258.0,False,North America,<10,30$+,False,High
633,Web Development,Freelancer,Intermediate,Canada,Mobile Banking,67,7856,9.6,75.58,4.01,36,Fixed,27.28,370,117.25373134328358,False,North America,10–99,<10$,True,Mid
634,Web Development,Toptal,Expert,Middle East,Mobile Banking,252,807,43.51,76.61,3.9,3,Fixed,31.45,288,3.2023809523809526,True,Other,100+,30$+,False,Mid
635,Data Entry,Toptal,Expert,Europe,PayPal,235,5136,22.47,55.36,4.17,15,Fixed,48.86,236,21.85531914893617,True,Other,100+,10$–30$,False,Mid
636,Data Entry,Toptal,Beginner,Canada,PayPal,230,6270,39.12,72.37,4.25,82,Fixed,51.16,195,27.26086956521739,False,North America,100+,30$+,False,Mid
637,Content Writing,Fiverr,Expert,Asia,Mobile Banking,23,9981,41.42,76.63,3.14,23,Fixed,39.85,390,433.95652173913044,True,Other,10–99,30$+,True,Mid
638,Content Writing,PeoplePerHour,Intermediate,Australia,Mobile Banking,35,5652,50.12,62.12,4.37,3,Hourly,53.08,96,161.4857142857143,False,Other,10–99,30$+,False,Mid
639,Graphic Design,Freelancer,Beginner,Canada,PayPal,125,9376,62.03,63.46,3.48,30,Hourly,15.71,449,75.008,False,North America,100+,30$+,True,Mid
640,Graphic Design,PeoplePerHour,Beginner,Australia,Crypto,28,6171,59.24,68.86,4.43,45,Hourly,16.15,367,220.39285714285714,False,Other,10–99,30$+,False,Mid
641,Web Development,Upwork,Intermediate,USA,Mobile Banking,215,9006,8.7,51.0,4.65,17,Fixed,22.03,429,41.88837209302326,False,Other,100+,<10$,True,High
642,Customer Support,Freelancer,Intermediate,Europe,Crypto,165,2775,76.32,66.1,4.61,58,Hourly,46.27,95,16.818181818181817,False,Other,100+,30$+,False,High
643,Data Entry,PeoplePerHour,Intermediate,Australia,PayPal,259,3418,95.17,60.57,4.11,58,Hourly,24.98,260,13.196911196911197,False,Other,100+,30$+,False,Mid
644,Web Development,PeoplePerHour,Expert,Canada,Mobile Banking,63,3547,38.12,66.37,4.04,57,Fixed,29.83,120,56.301587301587304,True,North America,10–99,30$+,False,Mid
645,Customer Support,Upwork,Intermediate,Europe,Crypto,118,8224,22.08,55.99,3.29,7,Hourly,38.02,365,69.69491525423729,False,Other,100+,10$–30$,True,Mid
646,Web Development,Toptal,Beginner,Asia,PayPal,164,9914,56.3,94.53,4.55,39,Fixed,66.83,272,60.451219512195124,False,Other,100+,30$+,True,High
647,Data Entry,Freelancer,Intermediate,Europe,Crypto,224,5692,71.97,79.68,3.54,78,Fixed,10.97,331,25.410714285714285,False,Other,100+,30$+,False,Mid
648,App Development,Freelancer,Beginner,Australia,Bank Transfer,173,8824,69.5,83.96,3.99,58,Fixed,55.46,51,51.005780346820806,False,Other,100+,30$+,True,Mid
649,Graphic Design,Upwork,Beginner,Australia,PayPal,16,4816,63.15,89.46,3.57,56,Hourly,56.82,395,301.0,False,Other,10–99,30$+,False,Mid
650,SEO,Toptal,Expert,UK,Bank Transfer,246,4683,18.89,74.92,3.27,15,Fixed,65.91,317,19.036585365853657,True,Other,100+,10$–30$,False,Mid
651,SEO,Freelancer,Intermediate,UK,PayPal,143,1871,84.5,54.35,4.26,44,Hourly,75.29,162,13.083916083916083,False,Other,100+,30$+,False,Mid
652,SEO,Freelancer,Expert,Europe,PayPal,101,1235,45.43,76.86,3.11,12,Fixed,11.41,189,12.227722772277227,True,Other,100+,30$+,False,Mid
653,Data Entry,Freelancer,Intermediate,Middle East,Mobile Banking,151,1687,26.04,79.34,4.5,8,Fixed,20.76,276,11.172185430463577,False,Other,100+,10$–30$,False,Mid
654,Digital Marketing,Toptal,Intermediate,Middle East,Bank Transfer,186,7286,13.2,87.27,3.64,80,Hourly,72.03,84,39.17204301075269,False,Other,100+,10$–30$,False,Mid
655,Digital Marketing,Upwork,Intermediate,UK,Bank Transfer,61,8430,44.59,71.58,3.0,41,Fixed,42.1,193,138.19672131147541,False,Other,10–99,30$+,True,Low
656,Digital Marketing,Freelancer,Intermediate,Canada,Bank Transfer,46,1796,63.71,56.38,4.02,34,Hourly,49.52,180,39.04347826086956,False,North America,10–99,30$+,False,Mid
657,Content Writing,PeoplePerHour,Intermediate,USA,PayPal,203,5847,68.21,64.19,3.09,46,Fixed,56.41,20,28.80295566502463,False,Other,100+,30$+,False,Mid
658,Graphic Design,Toptal,Beginner,Europe,Bank Transfer,35,8139,96.46,68.15,3.55,88,Fixed,57.53,398,232.54285714285714,False,Other,10–99,30$+,True,Mid
659,Graphic Design,Fiverr,Beginner,USA,Bank Transfer,184,2670,19.55,82.3,4.41,29,Fixed,75.22,202,14.51086956521739,False,Other,100+,10$–30$,False,Mid
660,App Development,Upwork,Intermediate,UK,Mobile Banking,6,7647,98.65,78.54,3.13,16,Fixed,79.79,201,1274.5,False,Other,<10,30$+,True,Mid
661,App Development,PeoplePerHour,Beginner,Australia,Crypto,292,8052,67.19,67.8,4.68,5,Fixed,60.41,465,27.575342465753426,False,Other,100+,30$+,True,High
662,Content Writing,Freelancer,Expert,Asia,Crypto,142,6157,48.15,99.33,3.01,5,Fixed,30.11,150,43.359154929577464,True,Other,100+,30$+,False,Mid
663,Web Development,Fiverr,Expert,Europe,Bank Transfer,109,9426,89.38,80.29,3.49,30,Fixed,71.58,383,86.4770642201835,True,Other,100+,30$+,True,Mid
664,Customer Support,Upwork,Expert,UK,Bank Transfer,222,2843,70.98,61.86,4.48,50,Fixed,13.45,158,12.806306306306306,True,Other,100+,30$+,False,Mid
665,App Development,Toptal,Intermediate,Canada,Bank Transfer,226,2550,38.13,55.09,3.63,5,Hourly,26.18,309,11.283185840707965,False,North America,100+,30$+,False,Mid
666,SEO,Fiverr,Intermediate,Asia,Bank Transfer,109,8411,88.99,57.64,3.2,13,Hourly,72.82,438,77.1651376146789,False,Other,100+,30$+,True,Mid
667,Digital Marketing,Fiverr,Beginner,Europe,Crypto,131,4975,68.33,62.3,3.72,49,Hourly,27.93,25,37.97709923664122,False,Other,100+,30$+,False,Mid
668,SEO,PeoplePerHour,Beginner,Europe,Mobile Banking,269,1130,71.39,58.03,3.54,89,Fixed,25.45,308,4.200743494423792,False,Other,100+,30$+,False,Mid
669,Digital Marketing,Upwork,Beginner,Middle East,PayPal,204,9505,90.16,59.33,4.69,50,Hourly,19.67,65,46.59313725490196,False,Other,100+,30$+,True,High
670,SEO,PeoplePerHour,Expert,Australia,Bank Transfer,256,4914,47.6,64.25,3.63,14,Hourly,70.14,422,19.1953125,True,Other,100+,30$+,False,Mid
671,Web Development,PeoplePerHour,Expert,Europe,Bank Transfer,19,4503,67.41,58.67,4.58,46,Fixed,45.0,262,237.0,True,Other,10–99,30$+,False,High
672,Customer Support,Freelancer,Expert,Australia,Crypto,230,2298,75.75,94.84,4.78,82,Hourly,57.24,471,9.991304347826087,True,Other,100+,30$+,False,High
673,SEO,Toptal,Expert,UK,Bank Transfer,109,1375,48.12,54.01,3.87,84,Fixed,26.73,166,12.614678899082568,True,Other,100+,30$+,False,Mid
674,SEO,Fiverr,Beginner,Canada,Mobile Banking,237,3923,12.93,76.23,4.82,34,Hourly,63.06,287,16.552742616033754,False,North America,100+,10$–30$,False,High
675,Data Entry,Upwork,Intermediate,Asia,Mobile Banking,223,1738,78.29,70.52,3.75,71,Hourly,63.2,153,7.79372197309417,False,Other,100+,30$+,False,Mid
676,Customer Support,Toptal,Intermediate,Asia,Bank Transfer,281,3035,9.54,99.12,4.93,47,Hourly,31.88,342,10.800711743772242,False,Other,100+,<10$,False,High
677,SEO,Toptal,Expert,Canada,Crypto,265,2126,73.2,55.6,3.18,60,Hourly,38.75,205,8.022641509433962,True,North America,100+,30$+,False,Mid
678,Data Entry,Upwork,Intermediate,Europe,Bank Transfer,194,9771,91.53,69.89,4.37,74,Hourly,24.68,412,50.365979381443296,False,Other,100+,30$+,True,Mid
679,Graphic Design,Toptal,Intermediate,Europe,Bank Transfer,202,1511,37.96,98.47,3.99,79,Fixed,78.36,152,7.48019801980198,False,Other,100+,30$+,False,Mid
680,Customer Support,Freelancer,Intermediate,UK,Crypto,281,9644,14.7,93.28,3.78,81,Hourly,55.19,183,34.320284697508896,False,Other,100+,10$–30$,True,Mid
681,Content Writing,Toptal,Expert,Middle East,Mobile Banking,43,122,27.12,90.85,4.27,11,Fixed,75.42,158,2.8372093023255816,True,Other,10–99,10$–30$,False,Mid
682,Customer Support,Freelancer,Beginner,Middle East,PayPal,166,6080,58.42,62.9,4.41,85,Hourly,31.24,193,36.626506024096386,False,Other,100+,30$+,False,Mid
683,Customer Support,Fiverr,Beginner,Middle East,Bank Transfer,125,4661,94.55,58.54,3.01,50,Fixed,64.73,1,37.288,False,Other,100+,30$+,False,Mid
684,SEO,Fiverr,Intermediate,Australia,Mobile Banking,266,2846,53.67,83.43,3.33,4,Hourly,63.61,214,10.699248120300751,False,Other,100+,30$+,False,Mid
685,Graphic Design,PeoplePerHour,Beginner,Middle East,Bank Transfer,220,7767,15.71,96.47,4.43,41,Hourly,58.42,174,35.304545454545455,False,Other,100+,10$–30$,True,Mid
686,Customer Support,Freelancer,Beginner,Canada,PayPal,53,4566,64.64,77.84,4.33,59,Hourly,77.59,74,86.15094339622641,False,North America,10–99,30$+,False,Mid
687,App Development,Fiverr,Expert,Asia,Crypto,96,2543,74.62,78.58,4.93,60,Hourly,37.55,284,26.489583333333332,True,Other,10–99,30$+,False,High
